IPR013649,418
IPR018184,419
IPR000731,420
IPR004816,421
IPR023282,422
IPR002202,423
IPR009023,424
IPR009029,425
IPR023076,426
IPR004554,427
IPR023074,428
IPR004241,429
IPR019312,430
IPR000511,431
IPR009471,432
IPR006530,433
IPR028916,434
IPR017954,435
IPR017942,436
IPR017943,437
IPR030675,438
IPR032942,439
IPR032950,440
IPR001124,441
IPR036352,442
IPR001627,443
IPR027231,444
IPR016201,445
IPR003029,446
IPR022967,447
IPR012340,448
IPR002464,449
IPR007502,450
IPR011709,451
IPR005818,452
IPR040706,453
IPR002717,454
IPR027925,455
IPR008049,456
IPR033762,457
IPR001208,458
IPR031327,459
IPR018525,460
IPR041562,461
IPR041024,462
IPR010995,463
IPR016467,464
IPR011940,465
IPR020588,466
IPR013632,467
IPR033925,468
IPR020587,469
IPR004299,470
IPR015940,471
IPR011489,472
IPR013111,473
IPR003635,474
IPR013055,475
IPR004020,476
IPR040205,477
IPR004021,478
IPR006821,479
IPR002957,480
IPR027700,481
IPR039008,482
IPR018039,483
IPR028440,484
IPR000679,485
IPR013088,486
IPR041366,487
IPR002478,488
IPR015947,489
IPR036974,490
IPR039757,491
IPR036885,492
IPR036877,493
IPR001950,494
IPR039759,495
IPR016439,496
IPR006634,497
IPR013151,498
IPR033321,499
IPR003118,500
IPR000418,501
IPR037231,502
IPR002164,503
IPR017998,504
IPR002194,505
IPR027413,506
IPR012722,507
IPR027410,508
IPR002423,509
IPR027409,510
IPR005599,511
IPR039521,512
IPR039219,513
IPR039220,514
IPR039475,515
IPR039477,516
IPR032476,517
IPR000542,518
IPR039551,519
IPR005819,520
IPR039884,521
IPR010622,522
IPR013579,523
IPR013584,524
IPR001841,525
IPR017907,526
IPR013010,527
IPR008974,528
IPR015036,529
IPR037255,530
IPR040957,531
IPR008197,532
IPR036645,533
IPR039134,534
IPR036895,535
IPR005568,536
IPR014722,537
IPR008991,538
IPR041997,539
IPR000915,540
IPR036892,541
IPR004172,542
IPR014775,543
IPR017365,544
IPR001478,545
IPR036034,546
IPR000245,547
IPR035921,548
IPR002379,549
IPR011555,550
IPR033628,551
IPR028375,552
IPR001772,553
IPR002110,554
IPR020683,555
IPR036770,556
IPR003598,557
IPR026510,558
IPR008733,559
IPR037132,560
IPR039733,561
IPR023128,562
IPR000074,563
IPR016316,564
IPR026823,565
IPR015149,566
IPR034732,567
IPR040477,568
IPR002999,569
IPR035445,570
IPR025640,571
IPR036869,572
IPR001623,573
IPR004018,574
IPR029991,575
IPR014939,576
IPR032054,577
IPR002190,578
IPR037445,579
IPR041899,580
IPR032549,581
IPR031298,582
IPR032567,583
IPR007109,584
IPR029019,585
IPR029018,586
IPR025705,587
IPR015883,588
IPR017853,589
IPR021684,590
IPR019364,591
IPR008984,592
IPR000253,593
IPR035596,594
IPR035052,595
IPR035055,596
IPR005113,597
IPR001194,598
IPR037516,599
IPR040032,600
IPR005112,601
IPR001564,602
IPR034907,603
IPR036850,604
IPR023005,605
IPR007527,606
IPR001579,607
IPR011583,608
IPR001223,609
IPR029070,610
IPR036508,611
IPR002557,612
IPR015615,613
IPR015617,614
IPR017948,615
IPR029034,616
IPR001839,617
IPR039655,618
IPR036096,619
IPR003652,620
IPR036910,621
IPR009071,622
IPR003150,623
IPR039779,624
IPR022782,625
IPR026727,626
IPR000301,627
IPR018503,628
IPR018499,629
IPR008952,630
IPR001116,631
IPR000586,632
IPR033494,633
IPR006964,634
IPR000538,635
IPR001346,636
IPR019817,637
IPR017431,638
IPR031215,639
IPR001251,640
IPR018159,641
IPR035899,642
IPR000219,643
IPR001331,644
IPR015152,645
IPR003528,646
IPR025871,647
IPR001799,648
IPR008972,649
IPR019765,650
IPR031328,651
IPR011019,652
IPR029899,653
IPR000651,654
IPR023578,655
IPR001895,656
IPR036964,657
IPR029477,658
IPR038199,659
IPR002219,660
IPR037607,661
IPR001206,662
IPR017438,663
IPR016064,664
IPR000756,665
IPR003663,666
IPR005829,667
IPR005828,668
IPR039929,669
IPR019154,670
IPR029058,671
IPR028320,672
IPR032373,673
IPR028255,674
IPR015095,675
IPR034256,676
IPR027450,677
IPR005123,678
IPR032863,679
IPR029063,680
IPR013216,681
IPR013098,682
IPR018250,683
IPR040180,684
IPR002154,685
IPR019548,686
IPR019739,687
IPR020604,688
IPR003619,689
IPR000647,690
IPR023302,691
IPR002470,692
IPR002471,693
IPR001375,694
IPR009150,695
IPR027349,696
IPR027348,697
IPR015375,698
IPR015376,699
IPR015797,700
IPR020084,701
IPR000086,702
IPR000960,703
IPR002254,704
IPR036188,705
IPR020946,706
IPR007015,707
IPR028682,708
IPR001565,709
IPR024104,710
IPR024106,711
IPR041155,712
IPR019749,713
IPR041046,714
IPR035963,715
IPR019748,716
IPR000299,717
IPR020776,718
IPR041381,719
IPR016251,720
IPR020635,721
IPR001245,722
IPR008266,723
IPR001060,724
IPR037449,725
IPR031160,726
IPR027267,727
IPR028532,728
IPR035492,729
IPR018200,730
IPR038765,731
IPR001394,732
IPR028889,733
IPR026085,734
IPR031870,735
IPR040693,736
IPR040694,737
IPR040692,738
IPR040525,739
IPR009448,740
IPR040497,741
IPR024105,742
IPR001628,743
IPR001723,744
IPR035500,745
IPR000536,746
IPR002659,747
IPR019345,748
IPR036361,749
IPR018203,750
IPR000806,751
IPR001933,752
IPR000611,753
IPR041207,754
IPR039749,755
IPR038269,756
IPR003309,757
IPR009067,758
IPR036741,759
IPR022591,760
IPR040240,761
IPR011177,762
IPR041670,763
IPR001781,764
IPR037987,765
IPR000372,766
IPR003591,767
IPR000483,768
IPR038213,769
IPR009311,770
IPR000243,771
IPR016050,772
IPR001353,773
IPR023333,774
IPR034384,775
IPR024689,776
IPR003967,777
IPR040727,778
IPR013785,779
IPR006405,780
IPR007229,781
IPR036068,782
IPR041619,783
IPR001295,784
IPR005719,785
IPR005720,786
IPR033197,787
IPR033199,788
IPR014720,789
IPR033363,790
IPR032478,791
IPR000814,792
IPR012295,793
IPR015445,794
IPR012926,795
IPR000237,796
IPR035749,797
IPR035850,798
IPR004000,799
IPR020902,800
IPR027306,801
IPR000868,802
IPR036380,803
IPR035969,804
IPR000195,805
IPR031214,806
IPR028052,807
IPR028931,808
IPR028386,809
IPR011051,810
IPR025974,811
IPR036865,812
IPR002017,813
IPR035534,814
IPR035532,815
IPR001247,816
IPR027408,817
IPR036345,818
IPR000789,819
IPR036858,820
IPR003117,821
IPR018488,822
IPR012198,823
IPR030634,824
IPR008296,825
IPR036604,826
IPR040707,827
IPR041609,828
IPR036921,829
IPR036676,830
IPR010918,831
IPR010073,832
IPR029062,833
IPR017926,834
IPR001752,835
IPR036961,836
IPR019821,837
IPR027640,838
IPR036383,839
IPR001862,840
IPR000884,841
IPR002172,842
IPR036055,843
IPR023415,844
IPR020863,845
IPR020864,846
IPR037564,847
IPR000436,848
IPR035976,849
IPR003884,850
IPR040729,851
IPR022233,852
IPR000472,853
IPR003605,854
IPR000333,855
IPR026112,856
IPR036186,857
IPR000215,858
IPR023796,859
IPR023795,860
IPR011687,861
IPR003653,862
IPR039097,863
IPR025483,864
IPR000073,865
IPR010497,866
IPR000639,867
IPR016292,868
IPR037726,869
IPR037720,870
IPR012968,871
IPR037722,872
IPR012560,873
IPR012561,874
IPR006614,875
IPR029999,876
IPR037721,877
IPR037723,878
IPR037724,879
IPR037725,880
IPR032362,881
IPR037787,882
IPR031995,883
IPR005135,884
IPR037793,885
IPR036691,886
IPR000300,887
IPR019130,888
IPR005424,889
IPR000369,890
IPR031290,891
IPR007632,892
IPR011941,893
IPR001632,894
IPR016346,895
IPR013219,896
IPR011012,897
IPR007233,898
IPR021977,899
IPR001810,900
IPR036047,901
IPR006818,902
IPR036747,903
IPR006073,904
IPR006074,905
IPR031167,906
IPR031662,907
IPR012676,908
IPR012675,909
IPR004095,910
IPR003166,911
IPR016656,912
IPR040501,913
IPR001283,914
IPR034117,915
IPR014044,916
IPR035940,917
IPR018244,918
IPR013871,919
IPR003582,920
IPR042076,921
IPR015621,922
IPR035897,923
IPR000157,924
IPR015451,925
IPR016137,926
IPR036305,927
IPR041489,928
IPR024066,929
IPR034951,930
IPR013913,931
IPR001876,932
IPR036443,933
IPR026054,934
IPR018892,935
IPR000156,936
IPR022011,937
IPR002130,938
IPR020892,939
IPR029000,940
IPR001609,941
IPR036072,942
IPR010926,943
IPR034952,944
IPR034953,945
IPR041560,946
IPR008395,947
IPR040472,948
IPR036612,949
IPR004087,950
IPR004088,951
IPR040148,952
IPR022034,953
IPR032172,954
IPR032177,955
IPR002209,956
IPR028279,957
IPR008996,958
IPR002126,959
IPR015919,960
IPR020894,961
IPR039808,962
IPR000233,963
IPR027397,964
IPR002167,965
IPR002067,966
IPR018108,967
IPR014762,968
IPR023395,969
IPR015497,970
IPR000009,971
IPR018067,972
IPR002059,973
IPR019844,974
IPR011129,975
IPR016040,976
IPR036291,977
IPR006368,978
IPR032101,979
IPR014936,980
IPR038207,981
IPR001158,982
IPR007033,983
IPR003508,984
IPR032936,985
IPR005024,986
IPR001766,987
IPR018122,988
IPR030456,989
IPR007722,990
IPR036189,991
IPR035067,992
IPR016727,993
IPR002843,994
IPR036079,995
IPR000535,996
IPR008962,997
IPR030229,998
IPR016763,999
IPR034827,1000
IPR034830,1001
IPR034832,1002
IPR019139,1003
IPR011004,1004
IPR027777,1005
IPR001451,1006
IPR003915,1007
IPR013122,1008
IPR027676,1009
IPR013164,1010
IPR013585,1011
IPR036420,1012
IPR001357,1013
IPR012178,1014
IPR008921,1015
IPR013725,1016
IPR013748,1017
IPR035585,1018
IPR009091,1019
IPR000408,1020
IPR027131,1021
IPR003395,1022
IPR021064,1023
IPR028355,1024
IPR024178,1025
IPR040626,1026
IPR000834,1027
IPR034857,1028
IPR000270,1029
IPR033512,1030
IPR025984,1031
IPR013333,1032
IPR014821,1033
IPR016093,1034
IPR036300,1035
IPR035910,1036
IPR000699,1037
IPR001870,1038
IPR035761,1039
IPR003877,1040
IPR003032,1041
IPR035764,1042
IPR035762,1043
IPR013662,1044
IPR009460,1045
IPR001111,1046
IPR006329,1047
IPR029770,1048
IPR032466,1049
IPR001365,1050
IPR006650,1051
IPR003505,1052
IPR016017,1053
IPR003438,1054
IPR037193,1055
IPR004345,1056
IPR029774,1057
IPR027185,1058
IPR027176,1059
IPR026725,1060
IPR035060,1061
IPR036975,1062
IPR002652,1063
IPR024931,1064
IPR032413,1065
IPR003551,1066
IPR017974,1067
IPR004031,1068
IPR006187,1069
IPR036873,1070
IPR001763,1071
IPR000634,1072
IPR001926,1073
IPR036052,1074
IPR015555,1075
IPR033829,1076
IPR013528,1077
IPR016039,1078
IPR000590,1079
IPR010122,1080
IPR013746,1081
IPR001790,1082
IPR040637,1083
IPR030670,1084
IPR041680,1085
IPR018494,1086
IPR000648,1087
IPR037239,1088
IPR019594,1089
IPR001508,1090
IPR001320,1091
IPR000770,1092
IPR010919,1093
IPR024119,1094
IPR002893,1095
IPR020444,1096
IPR020423,1097
IPR040655,1098
IPR033360,1099
IPR003116,1100
IPR002020,1101
IPR016142,1102
IPR010109,1103
IPR036969,1104
IPR019810,1105
IPR016143,1106
IPR010908,1107
IPR001388,1108
IPR033928,1109
IPR006020,1110
IPR013625,1111
IPR039801,1112
IPR035462,1113
IPR041418,1114
IPR007374,1115
IPR033615,1116
IPR000798,1117
IPR018979,1118
IPR019747,1119
IPR014352,1120
IPR041788,1121
IPR018980,1122
IPR014847,1123
IPR021139,1124
IPR034189,1125
IPR024582,1126
IPR034191,1127
IPR025605,1128
IPR024768,1129
IPR041966,1130
IPR029334,1131
IPR012568,1132
IPR001192,1133
IPR000909,1134
IPR017946,1135
IPR035024,1136
IPR028381,1137
IPR016279,1138
IPR035023,1139
IPR035723,1140
IPR001711,1141
IPR034734,1142
IPR008598,1143
IPR012341,1144
IPR008928,1145
IPR011613,1146
IPR008734,1147
IPR015048,1148
IPR015505,1149
IPR027339,1150
IPR014840,1151
IPR026947,1152
IPR026936,1153
IPR036364,1154
IPR000082,1155
IPR011163,1156
IPR036772,1157
IPR001190,1158
IPR017448,1159
IPR001314,1160
IPR018114,1161
IPR009003,1162
IPR001254,1163
IPR033116,1164
IPR021160,1165
IPR001180,1166
IPR040251,1167
IPR024298,1168
IPR006019,1169
IPR029591,1170
IPR035676,1171
IPR029293,1172
IPR000315,1173
IPR003649,1174
IPR037299,1175
IPR002083,1176
IPR002553,1177
IPR017104,1178
IPR013041,1179
IPR008152,1180
IPR003164,1181
IPR009028,1182
IPR026191,1183
IPR004116,1184
IPR007150,1185
IPR016580,1186
IPR001589,1187
IPR030266,1188
IPR012315,1189
IPR021935,1190
IPR011107,1191
IPR005139,1192
IPR000352,1193
IPR007763,1194
IPR030113,1195
IPR030115,1196
IPR031568,1197
IPR020469,1198
IPR002401,1199
IPR036396,1200
IPR001128,1201
IPR017972,1202
IPR001173,1203
IPR035992,1204
IPR000772,1205
IPR026297,1206
IPR013094,1207
IPR033140,1208
IPR017157,1209
IPR002123,1210
IPR041728,1211
IPR022284,1212
IPR009263,1213
IPR032830,1214
IPR006935,1215
IPR001161,1216
IPR032438,1217
IPR009449,1218
IPR040351,1219
IPR000571,1220
IPR036855,1221
IPR004294,1222
IPR037794,1223
IPR003228,1224
IPR001873,1225
IPR004724,1226
IPR020903,1227
IPR024885,1228
IPR036274,1229
IPR011072,1230
IPR037313,1231
IPR037317,1232
IPR037784,1233
IPR000961,1234
IPR017892,1235
IPR005404,1236
IPR021105,1237
IPR003974,1238
IPR020450,1239
IPR034085,1240
IPR024395,1241
IPR021133,1242
IPR039039,1243
IPR013961,1244
IPR019770,1245
IPR001040,1246
IPR023398,1247
IPR031778,1248
IPR006581,1249
IPR031777,1250
IPR035986,1251
IPR000601,1252
IPR002213,1253
IPR035595,1254
IPR010742,1255
IPR029008,1256
IPR032976,1257
IPR004443,1258
IPR036652,1259
IPR039421,1260
IPR024909,1261
IPR014729,1262
IPR032678,1263
IPR015803,1264
IPR009080,1265
IPR025875,1266
IPR001683,1267
IPR036871,1268
IPR001736,1269
IPR015679,1270
IPR016555,1271
IPR025202,1272
IPR035473,1273
IPR020590,1274
IPR008145,1275
IPR008144,1276
IPR036282,1277
IPR010987,1278
IPR004046,1279
IPR000320,1280
IPR009045,1281
IPR001657,1282
IPR003587,1283
IPR036844,1284
IPR001767,1285
IPR003586,1286
IPR000608,1287
IPR016135,1288
IPR023313,1289
IPR028285,1290
IPR000778,1291
IPR013130,1292
IPR017938,1293
IPR017927,1294
IPR013112,1295
IPR013121,1296
IPR039261,1297
IPR001857,1298
IPR038657,1299
IPR037936,1300
IPR000906,1301
IPR033772,1302
IPR000488,1303
IPR018615,1304
IPR002347,1305
IPR002087,1306
IPR036054,1307
IPR033332,1308
IPR008109,1309
IPR001607,1310
IPR035927,1311
IPR006615,1312
IPR039055,1313
IPR006769,1314
IPR028541,1315
IPR034672,1316
IPR033723,1317
IPR010442,1318
IPR033726,1319
IPR033727,1320
IPR023214,1321
IPR023943,1322
IPR036412,1323
IPR027511,1324
IPR006439,1325
IPR011680,1326
IPR015641,1327
IPR009890,1328
IPR030562,1329
IPR017096,1330
IPR028266,1331
IPR023352,1332
IPR040162,1333
IPR001129,1334
IPR041961,1335
IPR037890,1336
IPR041964,1337
IPR003888,1338
IPR003889,1339
IPR001214,1340
IPR003616,1341
IPR031470,1342
IPR029608,1343
IPR007144,1344
IPR041312,1345
IPR003613,1346
IPR010911,1347
IPR041282,1348
IPR041857,1349
IPR030538,1350
IPR032354,1351
IPR034052,1352
IPR002077,1353
IPR005447,1354
IPR031649,1355
IPR014873,1356
IPR011598,1357
IPR036638,1358
IPR013767,1359
IPR017426,1360
IPR014935,1361
IPR028819,1362
IPR009110,1363
IPR037077,1364
IPR014920,1365
IPR010011,1366
IPR011143,1367
IPR037992,1368
IPR024096,1369
IPR007194,1370
IPR017855,1371
IPR019471,1372
IPR000626,1373
IPR026261,1374
IPR027370,1375
IPR002867,1376
IPR002273,1377
IPR026906,1378
IPR002131,1379
IPR013162,1380
IPR002472,1381
IPR030294,1382
IPR008261,1383
IPR027252,1384
IPR000643,1385
IPR027519,1386
IPR015512,1387
IPR002165,1388
IPR013126,1389
IPR018181,1390
IPR029047,1391
IPR029048,1392
IPR035444,1393
IPR002546,1394
IPR039704,1395
IPR022032,1396
IPR004182,1397
IPR036009,1398
IPR036016,1399
IPR034326,1400
IPR021790,1401
IPR034798,1402
IPR006536,1403
IPR033110,1404
IPR026087,1405
IPR000047,1406
IPR007014,1407
IPR015421,1408
IPR034612,1409
IPR015424,1410
IPR015422,1411
IPR004839,1412
IPR000175,1413
IPR002435,1414
IPR037272,1415
IPR030594,1416
IPR011043,1417
IPR019394,1418
IPR003650,1419
IPR029832,1420
IPR040223,1421
IPR004827,1422
IPR000471,1423
IPR024886,1424
IPR003193,1425
IPR022341,1426
IPR022350,1427
IPR022352,1428
IPR036438,1429
IPR016179,1430
IPR022353,1431
IPR028730,1432
IPR011162,1433
IPR014745,1434
IPR000353,1435
IPR003006,1436
IPR037249,1437
IPR003894,1438
IPR007900,1439
IPR022581,1440
IPR005100,1441
IPR006645,1442
IPR039385,1443
IPR036735,1444
IPR041973,1445
IPR041975,1446
IPR041976,1447
IPR039659,1448
IPR017071,1449
IPR041977,1450
IPR041978,1451
IPR024945,1452
IPR041980,1453
IPR036400,1454
IPR001199,1455
IPR018130,1456
IPR001865,1457
IPR023591,1458
IPR027498,1459
IPR005707,1460
IPR027504,1461
IPR032281,1462
IPR000133,1463
IPR031393,1464
IPR019814,1465
IPR036787,1466
IPR001288,1467
IPR019815,1468
IPR036788,1469
IPR036085,1470
IPR003100,1471
IPR012337,1472
IPR003165,1473
IPR036397,1474
IPR020904,1475
IPR039145,1476
IPR019192,1477
IPR013167,1478
IPR007919,1479
IPR008011,1480
IPR016488,1481
IPR032536,1482
IPR034670,1483
IPR030278,1484
IPR031701,1485
IPR032949,1486
IPR002891,1487
IPR025980,1488
IPR002650,1489
IPR024951,1490
IPR006213,1491
IPR006214,1492
IPR027120,1493
IPR024704,1494
IPR010935,1495
IPR036277,1496
IPR030631,1497
IPR039032,1498
IPR003969,1499
IPR003126,1500
IPR014719,1501
IPR003769,1502
IPR039164,1503
IPR000272,1504
IPR002038,1505
IPR019841,1506
IPR003531,1507
IPR035990,1508
IPR022896,1509
IPR000652,1510
IPR020861,1511
IPR000169,1512
IPR000668,1513
IPR039417,1514
IPR025660,1515
IPR013201,1516
IPR015644,1517
IPR025661,1518
IPR006597,1519
IPR010548,1520
IPR015528,1521
IPR019482,1522
IPR003530,1523
IPR005606,1524
IPR005365,1525
IPR018957,1526
IPR011364,1527
IPR025994,1528
IPR031099,1529
IPR029254,1530
IPR001436,1531
IPR033894,1532
IPR008978,1533
IPR002068,1534
IPR002129,1535
IPR019388,1536
IPR008349,1537
IPR003527,1538
IPR028428,1539
IPR042097,1540
IPR033577,1541
IPR014782,1542
IPR038502,1543
IPR015211,1544
IPR033320,1545
IPR001642,1546
IPR001556,1547
IPR004054,1548
IPR000377,1549
IPR002231,1550
IPR002328,1551
IPR011032,1552
IPR013154,1553
IPR020843,1554
IPR013149,1555
IPR037069,1556
IPR013786,1557
IPR006089,1558
IPR034179,1559
IPR009075,1560
IPR036010,1561
IPR001041,1562
IPR000283,1563
IPR019574,1564
IPR006963,1565
IPR010228,1566
IPR006656,1567
IPR015405,1568
IPR036853,1569
IPR000218,1570
IPR019972,1571
IPR006076,1572
IPR000867,1573
IPR017891,1574
IPR022321,1575
IPR012211,1576
IPR009168,1577
IPR036857,1578
IPR000716,1579
IPR017326,1580
IPR002041,1581
IPR033102,1582
IPR034637,1583
IPR000313,1584
IPR035496,1585
IPR020471,1586
IPR023210,1587
IPR018170,1588
IPR036812,1589
IPR013057,1590
IPR018484,1591
IPR042018,1592
IPR005999,1593
IPR000577,1594
IPR018485,1595
IPR018483,1596
IPR001759,1597
IPR030476,1598
IPR041664,1599
IPR020796,1600
IPR001073,1601
IPR008467,1602
IPR022780,1603
IPR016469,1604
IPR008087,1605
IPR004865,1606
IPR037361,1607
IPR017920,1608
IPR015104,1609
IPR007914,1610
IPR019346,1611
IPR000703,1612
IPR006024,1613
IPR000750,1614
IPR000476,1615
IPR037747,1616
IPR002404,1617
IPR037748,1618
IPR037746,1619
IPR004009,1620
IPR008989,1621
IPR000048,1622
IPR027401,1623
IPR002928,1624
IPR016126,1625
IPR035960,1626
IPR041529,1627
IPR016471,1628
IPR041525,1629
IPR008351,1630
IPR002049,1631
IPR033538,1632
IPR027668,1633
IPR030490,1634
IPR015612,1635
IPR001820,1636
IPR027465,1637
IPR026591,1638
IPR003000,1639
IPR029035,1640
IPR026587,1641
IPR026590,1642
IPR006636,1643
IPR041243,1644
IPR015496,1645
IPR028430,1646
IPR030645,1647
IPR016491,1648
IPR030379,1649
IPR040052,1650
IPR034653,1651
IPR041087,1652
IPR041309,1653
IPR007051,1654
IPR039790,1655
IPR007052,1656
IPR020421,1657
IPR020443,1658
IPR031805,1659
IPR027272,1660
IPR031334,1661
IPR003689,1662
IPR006797,1663
IPR036273,1664
IPR011074,1665
IPR009038,1666
